id,x,y,z,timestamp,tagType,floor,inZones,x_raw,y_raw,x_snap,y_snap
5410,49.899,23.08,5.273996601227040,1751869936545,BLE,5,"[""966"",""1600""]",48.33427908972700,17.28588208399220,49.899,23.0796
5410,53.776,25.347,4.85613163985077,1751869930107,BLE,5,"[""966"",""1600""]",43.80742232801810,19.748232069616900,53.7759,25.2564
5410,58.513,25.614,5.000001365646530,1751869924294,BLE,5,"[""966"",""1600""]",52.12712100436950,26.720462778771500,58.5148,25.2756
5410,61.027,25.528,4.504142718446820,1751869916917,BLE,5,"[""966""]",61.54691402632010,30.49950374518270,61.0282,25.2858
5410,61.678,25.558,5.528230167288300,1751869911268,BLE,5,"[""966""]",58.206902428628000,31.667669979530200,61.6794,25.2884
5410,65.217,22.608,6.0361279346255000,1751869904980,BLE,5,"[""966""]",64.42311376596790,21.55435148343850,65.2171,22.6079
5410,67.583,22.067,5.159270949004950,1751869898325,BLE,5,"[""966""]",68.5914491021476,17.857768416617400,67.5832,22.0672
5410,68.396,25.122,4.527793456695740,1751869893287,BLE,5,"[""966""]",59.910943946788000,29.541922066126400,68.3948,25.3156
5410,69.296,22.515,7.248267681117890,1751869887385,BLE,5,"[""966""]",79.5163393020868,26.062885218320500,69.2962,22.5154
5410,68.45,20.508,2.1957574624629000,1751869881191,BLE,5,"[""966""]",55.95996777376520,20.08359850879690,68.4498,20.5082
5410,68.779,18.09,4.999999278050530,1751869875595,BLE,5,"[""966""]",59.42851757058890,26.28517727592980,68.7744,16.5722
5410,72.817,17.253,4.832793948702140,1751869869466,BLE,5,"[""966""]",69.91653030769020,16.96970157433590,72.8149,16.5591
5410,73.485,16.2,8.07128201180844,1751869864244,BLE,5,"[""966""]",72.01811612087880,15.129275824595700,73.4857,16.5569
5410,71.537,18.865,7.830974392708540,1751869859058,BLE,5,"[""966""]",74.34122684201330,13.78932165877360,71.5371,18.8646
5410,68.585,21.186,8.289355641605880,1751869853056,BLE,5,"[""966""]",83.20651142952580,14.091149378330300,68.5853,21.1858
5410,63.786,23.167,4.888802721239340,1751869847426,BLE,5,"[""966""]",75.94766409352520,16.901494229402900,63.7859,23.1675
5410,64.26,21.411,4.37006895378311,1751869841839,BLE,5,"[""966""]",62.833314120333400,20.73872452935300,64.2597,21.4109
5410,64.45,20.907,11.183659747976300,1751869835890,BLE,5,"[""966""]",69.88054301579180,21.45730606096180,64.4495,20.9074
5410,60.763,21.039,5.245762960427260,1751869830790,BLE,5,"[""966""]",68.55176941432960,21.743203374006000,60.7627,21.039
5410,57.258,20.879,5.115494481346530,1751869825524,BLE,5,"[""966"",""1600""]",63.00322389186410,20.741961532885300,57.2584,20.8793
5410,54.09,19.335,5.000004188541490,1751869819466,BLE,5,"[""966"",""1600""]",58.57002744874710,20.225934047331800,54.0895,19.3351
5410,50.589,19.167,5.271105182035160,1751869813730,BLE,5,"[""966"",""1600""]",56.48013495627330,17.02306450476170,50.5886,19.167
5410,45.823,19.664,4.9999986003841900,1751869807969,BLE,5,"[""966""]",49.01848392276970,19.08235565153370,45.8231,19.6635
5410,43.259,21.776,5.061951701490180,1751869802373,BLE,5,"[""966""]",42.519016287674900,17.52632464757310,43.2587,21.7765
5410,40.327,22.454,5.123137583574770,1751869796652,BLE,5,"[""966""]",42.874631020254100,20.773119320193600,40.3274,22.4539
5410,38.566,23.151,5.276282524675910,1751869791616,BLE,5,"[""966""]",43.50246914790670,25.069576646952200,38.566,23.1512
5410,36.026,20.984,5.325006590354760,1751869785630,BLE,5,"[""966""]",35.806376164038700,25.18131642485260,36.0258,20.9841
5410,34.22,18.558,5.748251238470010,1751869779019,BLE,5,"[""966""]",34.959223695578100,20.482508363778000,34.2137,16.6843
5410,33.338,17.528,9.186137701654390,1751869773100,BLE,5,"[""966""]",30.547813700372400,10.49086808523120,33.335,16.6871
5410,34.487,20.899,5.285492008479460,1751869767537,BLE,5,"[""966""]",39.00306002659950,17.477737792295200,34.4865,20.8994
5410,36.591,22.791,5.023964545058100,1751869762279,BLE,5,"[""966""]",33.11087331316810,23.369841856384300,36.5908,22.7906
5410,36.071,22.727,6.336510702447160,1751869756706,BLE,5,"[""966""]",35.27104412706170,20.219470264770400,36.0708,22.727
5410,39.5,21.823,4.98639955932236,1751869750876,BLE,5,"[""966""]",32.879322594820800,18.53633867587670,39.5002,21.8228
5410,41.101,23.329,5.086045460817800,1751869745274,BLE,5,"[""966""]",38.91073409748070,24.372710679735700,41.0935,25.2051
5410,44.685,21.914,4.696679559357180,1751869739526,BLE,5,"[""966""]",42.444608687320600,25.18417664650820,44.685,21.9138
5410,48.978,23.176,5.041942470838810,1751869733718,BLE,5,"[""966"",""1600""]",41.99921062549870,21.416047596626200,48.9779,23.1758
5410,53.832,22.868,4.999998914947060,1751869728048,BLE,5,"[""966"",""1600""]",46.99394563088920,25.023771320153300,53.8318,22.8679
5410,57.966,22.945,5.000003118767700,1751869722804,BLE,5,"[""966"",""1600""]",52.757328537928800,22.276854137146600,57.9658,22.945
